fileName,startTime,endTime,fileLength,fileSize,deltaTime
s00515-3148-06-04-15-20n.hea.csv,15:20:16 04/06/3148,11:47:16 10/06/3148,8428,1372,13304
s00515-3148-06-10-10-44n.hea.csv,10:44:43 10/06/3148,16:29:43 11/06/3148,1786,196,21668
s00549-2671-05-31-12-24n.hea.csv,12:24:07 31/05/2671,15:14:07 02/06/2671,3051,348,14085
s00549-2671-06-02-16-18n.hea.csv,16:18:07 02/06/2671,22:23:07 03/06/2671,1806,204,17199
s00565-3474-10-22-14-14n.hea.csv,14:14:35 22/10/3474,21:32:35 23/10/3474,1879,236,1042
s00565-3474-10-24-13-47n.hea.csv,13:47:35 24/10/3474,12:13:35 04/11/3474,15747,1912,3895
s00608-2683-04-02-11-54n.hea.csv,11:54:01 02/04/2683,10:31:01 12/04/2683,14318,1764,8
s00608-2683-04-16-08-12n.hea.csv,08:12:01 16/04/2683,15:19:01 17/04/2683,1868,228,19946
s00608-2683-04-17-19-50n.hea.csv,19:50:01 17/04/2683,19:59:01 17/04/2683,10,4,22084
s00625-2706-03-31-03-12n.hea.csv,03:12:05 31/03/2706,21:33:05 01/04/2706,2542,460,401
s00625-2706-04-02-00-49n.hea.csv,00:49:05 02/04/2706,09:28:05 02/04/2706,520,96,3138
s00625-2706-04-02-10-42n.hea.csv,10:42:05 02/04/2706,18:19:05 08/04/2706,9098,1620,3731
s00625-2706-04-08-20-10n.hea.csv,20:10:05 08/04/2706,20:38:05 08/04/2706,29,8,12939
s00638-2668-11-25-12-59n.hea.csv,12:59:32 25/11/2668,09:53:32 26/11/2668,1255,144,123
s00650-2544-07-31-11-23n.hea.csv,11:23:00 31/07/2544,18:33:00 31/07/2544,431,52,1555
s00650-2544-08-04-00-17n.hea.csv,00:17:00 04/08/2544,00:17:00 04/08/2544,1,4,6649
s00668-3491-06-30-09-47n.hea.csv,09:47:32 30/06/3491,23:46:32 05/07/3491,8040,908,161
s00682-3128-07-27-12-58n.hea.csv,12:58:00 27/07/3128,12:34:00 31/07/3128,5737,640,10232
s00695-2631-08-24-13-17n.hea.csv,13:17:25 24/08/2631,00:23:25 26/08/2631,2107,264,1092791
s00695-2631-08-26-01-59n.hea.csv,01:59:25 26/08/2631,13:02:25 26/08/2631,664,84,1094993
s00695-2631-08-26-14-33n.hea.csv,14:33:25 26/08/2631,20:02:25 30/08/2631,6090,756,1095747
s00703-2568-07-07-15-45n.hea.csv,15:45:17 07/07/2568,20:09:17 08/07/2568,1705,284,142
s00708-2868-08-02-12-02n.hea.csv,12:02:24 02/08/2868,12:05:24 02/08/2868,4,4,159
s00708-2868-08-02-12-43n.hea.csv,12:43:40 02/08/2868,11:17:40 07/08/2868,7115,1164,200
s00710-3234-03-20-17-20n.hea.csv,17:20:29 20/03/3234,10:30:29 23/03/3234,3911,664,-12
s00710-3234-03-27-15-47n.hea.csv,15:47:00 27/03/3234,15:21:00 30/03/3234,4295,772,9975
s00719-3416-08-25-23-53n.hea.csv,23:53:39 25/08/3416,18:35:39 26/08/3416,1123,124,-1598
s00719-3416-08-27-06-11n.hea.csv,06:11:39 27/08/3416,09:27:39 28/08/3416,1637,188,220
s00719-3416-08-28-10-32n.hea.csv,10:32:39 28/08/3416,16:59:39 05/09/3416,11908,1336,1921
s00736-2596-10-10-00-22n.hea.csv,00:22:00 10/10/2596,21:17:00 13/10/2596,5576,696,65
s00749-2563-06-25-13-29n.hea.csv,13:29:20 25/06/2563,01:52:20 28/06/2563,3624,512,128
s00770-3329-03-10-18-22n.hea.csv,18:22:56 10/03/3329,15:21:56 14/03/3329,5580,624,10358
s00770-3329-03-14-16-43n.hea.csv,16:43:56 14/03/3329,12:45:56 17/03/3329,4083,448,16019
s00770-3329-03-17-14-36n.hea.csv,14:36:56 17/03/3329,16:44:56 19/03/3329,3009,332,20212
s00772-2892-11-07-15-26n.hea.csv,15:26:27 07/11/2892,07:02:27 11/11/2892,5257,572,79
s00772-2892-11-11-14-21n.hea.csv,14:21:39 11/11/2892,12:04:39 13/11/2892,2744,468,5774
s00787-2535-06-24-18-52n.hea.csv,18:52:40 24/06/2535,11:13:40 26/06/2535,2422,440,204475
s00787-2535-06-26-13-20n.hea.csv,13:20:40 26/06/2535,14:59:40 30/06/2535,5860,1048,207023
s00787-2535-06-30-16-50n.hea.csv,16:50:40 30/06/2535,19:23:40 30/06/2535,154,28,212993
s00834-3173-09-25-05-17n.hea.csv,05:17:19 25/09/3173,16:19:19 04/10/3173,13623,1528,10
s00834-3173-10-04-18-07n.hea.csv,18:07:19 04/10/3173,17:25:19 07/10/3173,4279,480,13740
s00843-2781-09-16-17-57n.hea.csv,17:57:44 16/09/2781,13:38:44 17/09/2781,1182,136,58
s00843-2781-09-17-14-50n.hea.csv,14:50:44 17/09/2781,13:32:44 19/09/2781,2803,320,1311
s00843-2781-09-19-14-49n.hea.csv,14:49:44 19/09/2781,18:45:44 21/09/2781,3117,352,4190
s00865-3456-06-05-11-36n.hea.csv,11:36:54 05/06/3456,15:30:54 06/06/3456,1675,284,69
s00865-3456-06-08-20-40n.hea.csv,20:40:54 08/06/3456,12:59:54 09/06/3456,980,164,4933
s00865-3456-06-09-14-46n.hea.csv,14:46:54 09/06/3456,14:56:54 09/06/3456,11,4,6019
s00871-2502-04-01-20-04n.hea.csv,20:04:04 01/04/2502,16:20:04 06/04/2502,6977,856,31
s00871-2502-04-28-03-20n.hea.csv,03:20:12 28/04/2502,14:19:12 29/04/2502,2100,328,37907
s00871-2502-04-29-15-34n.hea.csv,15:34:12 29/04/2502,08:33:12 30/04/2502,1020,160,40081
s00871-2502-04-30-10-12n.hea.csv,10:12:12 30/04/2502,14:49:12 05/05/2502,7478,1164,41199
s00894-2746-08-20-22-25n.hea.csv,22:25:40 20/08/2746,23:49:40 22/08/2746,2965,500,26427
s00894-2746-08-23-02-00n.hea.csv,02:00:40 23/08/2746,08:15:40 23/08/2746,376,64,29522
s00906-2653-04-20-10-08n.hea.csv,10:08:25 20/04/2653,14:12:25 26/04/2653,8885,1448,906
s00907-3196-08-30-11-24n.hea.csv,11:24:00 30/08/3196,16:19:00 02/09/3196,4616,844,4122
s00907-3196-09-02-16-45n.hea.csv,16:45:00 02/09/3196,08:18:00 03/09/3196,934,172,8763
s00907-3196-09-03-11-23n.hea.csv,11:23:00 03/09/3196,11:14:00 05/09/3196,2872,528,9881
s00907-3196-09-13-17-08n.hea.csv,17:08:00 13/09/3196,13:06:00 16/09/3196,4079,464,24626
s00907-3196-09-16-14-32n.hea.csv,14:32:00 16/09/3196,16:02:00 18/09/3196,2971,328,28790
s00925-2542-05-07-13-35n.hea.csv,13:35:59 07/05/2542,17:13:59 10/05/2542,4539,560,184
s00981-3276-10-16-11-24n.hea.csv,11:24:00 16/10/3276,21:30:00 16/10/3276,607,76,2191
s01006-3361-09-08-13-35n.hea.csv,13:35:00 08/09/3361,22:57:00 08/09/3361,563,72,9866
s01006-3361-09-09-02-36n.hea.csv,02:36:00 09/09/3361,19:58:00 11/09/3361,3923,488,10647
s01012-2816-05-10-23-01n.hea.csv,23:01:52 10/05/2816,12:00:52 13/05/2816,3660,440,77
s01021-3445-12-23-15-58n.hea.csv,15:58:11 23/12/3445,16:12:11 25/12/3445,2895,408,2397
s01028-3459-03-23-15-41n.hea.csv,15:41:19 23/03/3459,21:20:19 24/03/3459,1780,260,-15
s01028-3459-03-25-20-48n.hea.csv,20:48:00 25/03/3459,11:38:00 29/03/3459,5211,556,3172
s01046-2639-09-09-17-06n.hea.csv,17:06:23 09/09/2639,11:53:23 11/09/2639,2568,404,311
s01072-3305-09-28-11-55n.hea.csv,11:55:05 28/09/3305,12:16:05 29/09/3305,1462,184,178
s01123-3042-03-29-04-19n.hea.csv,04:19:00 29/03/3042,06:52:00 29/03/3042,154,20,2103
s01123-3042-03-29-11-33n.hea.csv,11:33:00 29/03/3042,11:52:00 29/03/3042,20,4,2537
s01144-3060-09-04-16-53n.hea.csv,16:53:00 04/09/3060,13:25:00 07/09/3060,4113,688,292
s01217-2546-02-19-10-40n.hea.csv,10:40:18 19/02/2546,11:23:18 21/02/2546,2924,488,2573
s01222-2773-06-30-19-13n.hea.csv,19:13:00 30/06/2773,23:08:00 30/06/2773,236,32,64
s01222-2773-07-01-01-25n.hea.csv,01:25:00 01/07/2773,08:44:00 02/07/2773,1880,260,436
s01222-2773-07-02-11-48n.hea.csv,11:48:00 02/07/2773,15:20:00 02/07/2773,213,32,2499
s01222-2773-07-02-16-32n.hea.csv,16:32:00 02/07/2773,12:44:00 03/07/2773,1213,164,2783
s01222-2773-07-03-16-09n.hea.csv,16:09:00 03/07/2773,03:19:00 04/07/2773,671,92,4200
s01222-2773-07-04-08-57n.hea.csv,08:57:00 04/07/2773,15:22:00 05/07/2773,1826,252,5208
s01222-2773-07-05-17-37n.hea.csv,17:37:00 05/07/2773,19:02:00 08/07/2773,4406,596,7168
s01222-2773-07-08-21-40n.hea.csv,21:40:00 08/07/2773,21:15:00 09/07/2773,1416,188,11731
s01222-2773-07-09-23-18n.hea.csv,23:18:00 09/07/2773,14:07:00 10/07/2773,890,120,13269
s01222-2773-07-10-15-27n.hea.csv,15:27:00 10/07/2773,12:51:00 11/07/2773,1285,172,14238
s01222-2773-07-11-14-51n.hea.csv,14:51:00 11/07/2773,15:58:00 16/07/2773,7268,972,15642
s01222-2773-07-18-13-19n.hea.csv,13:19:37 18/07/2773,01:11:37 19/07/2773,713,88,25630
s01222-2773-07-19-05-13n.hea.csv,05:13:37 19/07/2773,06:20:37 21/07/2773,2948,352,26584
s01222-2773-07-21-12-03n.hea.csv,12:03:37 21/07/2773,12:05:37 21/07/2773,3,4,29874
s01222-2773-07-21-21-30n.hea.csv,21:30:37 21/07/2773,00:09:37 29/07/2773,10240,1260,30441
s01222-2773-07-29-04-18n.hea.csv,04:18:37 29/07/2773,00:53:37 05/08/2773,9876,1228,40929
s01224-3223-08-18-18-00n.hea.csv,18:00:16 18/08/3223,13:54:16 24/08/3223,8395,1496,163
s01224-3223-08-24-15-20n.hea.csv,15:20:16 24/08/3223,06:36:16 26/08/3223,2357,428,8643
s01244-2621-10-04-05-00n.hea.csv,05:00:26 04/10/2621,06:33:26 04/10/2621,94,20,140
s01244-2621-10-04-08-22n.hea.csv,08:22:26 04/10/2621,12:28:26 11/10/2621,10327,1740,342
s01279-2726-09-14-13-38n.hea.csv,13:38:50 14/09/2726,18:31:50 15/09/2726,1734,192,1321
s01280-3391-10-19-15-20n.hea.csv,15:20:08 19/10/3391,15:22:08 19/10/3391,3,4,-458
s01280-3391-10-19-23-53n.hea.csv,23:53:08 19/10/3391,13:45:08 20/10/3391,833,92,55
s01313-3034-06-09-14-31n.hea.csv,14:31:18 09/06/3034,19:29:18 14/06/3034,7499,908,36049
s01357-2847-04-19-19-56n.hea.csv,19:56:53 19/04/2847,14:19:53 21/04/2847,2544,288,60
s01378-3117-06-03-22-51n.hea.csv,22:51:03 03/06/3117,16:33:03 05/06/3117,2503,280,106
s01396-2710-09-13-18-58n.hea.csv,18:58:29 13/09/2710,08:45:29 14/09/2710,828,92,21
s01398-2612-07-15-21-25n.hea.csv,21:25:18 15/07/2612,00:04:18 18/07/2612,3040,336,48
s01408-2713-08-25-00-05n.hea.csv,00:05:57 25/08/2713,20:13:57 26/08/2713,2649,300,53
s01414-3118-03-21-16-02n.hea.csv,16:02:27 21/03/3118,10:18:27 22/03/3118,1097,136,399
s01418-2947-11-14-10-49n.hea.csv,10:49:03 14/11/2947,10:49:03 14/11/2947,1,4,53
s01418-2947-11-14-12-10n.hea.csv,12:10:03 14/11/2947,15:19:03 15/11/2947,1630,220,134
s01449-2835-10-05-15-08n.hea.csv,15:08:15 05/10/2835,17:30:15 10/10/2835,7343,1148,68
s01485-3064-07-04-14-29n.hea.csv,14:29:17 04/07/3064,10:36:17 07/07/3064,4088,636,207
s01502-2719-07-27-20-26n.hea.csv,20:26:00 27/07/2719,09:50:00 31/07/2719,5125,852,361
s01524-2585-07-15-12-57n.hea.csv,12:57:00 15/07/2585,14:27:00 16/07/2585,1531,176,1509
s01551-3079-08-17-22-37n.hea.csv,22:37:07 17/08/3079,22:37:07 17/08/3079,1,4,-101
s01551-3079-08-18-00-26n.hea.csv,00:26:07 18/08/3079,12:35:07 24/08/3079,9370,1060,8
s01586-3266-09-01-20-00n.hea.csv,20:00:44 01/09/3266,14:06:44 06/09/3266,6847,1216,156
s01586-3266-09-06-16-51n.hea.csv,16:51:44 06/09/3266,18:34:44 06/09/3266,104,20,7167
s01604-2883-06-04-16-57n.hea.csv,16:57:30 04/06/2883,15:29:30 05/06/2883,1353,156,39159
s01604-2883-06-05-15-47n.hea.csv,15:47:09 05/06/2883,13:26:09 07/06/2883,2740,292,40529
s01604-2883-06-07-14-17n.hea.csv,14:17:25 07/06/2883,19:37:25 10/06/2883,4641,504,43319
s01604-2883-06-10-20-53n.hea.csv,20:53:25 10/06/2883,14:39:25 11/06/2883,1067,116,48035
s01613-3089-03-05-08-55n.hea.csv,08:55:56 05/03/3089,17:05:56 05/03/3089,491,64,-38
s01613-3089-03-05-19-30n.hea.csv,19:30:56 05/03/3089,10:29:56 07/03/3089,2340,292,597
s01613-3089-03-11-11-37n.hea.csv,11:37:56 11/03/3089,10:51:56 18/03/3089,10035,1236,8764
s01650-3106-09-07-12-58n.hea.csv,12:58:00 07/09/3106,21:25:00 07/09/3106,508,60,972
s01693-2718-07-23-14-27n.hea.csv,14:27:43 23/07/2718,14:27:43 23/07/2718,1,4,263
s01693-2718-07-23-14-42n.hea.csv,14:42:36 23/07/2718,09:23:36 25/07/2718,2562,396,278
s01778-3470-12-22-14-14n.hea.csv,14:14:11 22/12/3470,16:38:11 25/12/3470,4465,496,9439
s01785-2552-01-06-12-34n.hea.csv,12:34:05 06/01/2552,12:43:05 13/01/2552,10090,1600,28987
s01785-2552-01-13-14-12n.hea.csv,14:12:05 13/01/2552,04:28:05 20/01/2552,9497,1512,39165
s01785-2552-01-20-14-02n.hea.csv,14:02:42 20/01/2552,05:21:42 21/01/2552,920,144,49235
s01818-3222-07-27-00-03n.hea.csv,00:03:34 27/07/3222,20:16:34 27/07/3222,1214,136,77
s01818-3222-07-27-21-30n.hea.csv,21:30:34 27/07/3222,07:13:34 28/07/3222,584,64,1364
s01824-3288-09-21-12-42n.hea.csv,12:42:28 21/09/3288,11:26:28 22/09/3288,1365,164,122
s01854-3250-07-08-20-26n.hea.csv,20:26:00 08/07/3250,01:44:00 09/07/3250,319,36,50
s01854-3250-07-09-02-59n.hea.csv,02:59:00 09/07/3250,15:52:00 10/07/3250,2214,252,443
s01861-3466-03-19-18-52n.hea.csv,18:52:18 19/03/3466,16:49:18 21/03/3466,2758,340,54
s01861-3466-03-21-23-35n.hea.csv,23:35:18 21/03/3466,02:51:18 22/03/3466,197,28,3217
s01885-2547-07-21-12-59n.hea.csv,12:59:00 21/07/2547,04:01:00 23/07/2547,2343,292,1341
s01888-3143-02-09-12-11n.hea.csv,12:11:09 09/02/3143,08:57:09 10/02/3143,1247,212,-10
s01888-3143-02-10-14-50n.hea.csv,14:50:09 10/02/3143,04:29:09 11/02/3143,820,144,1589
s01888-3143-02-11-14-02n.hea.csv,14:02:13 11/02/3143,05:21:13 12/02/3143,920,152,2981
s01892-2785-07-15-20-47n.hea.csv,20:47:55 15/07/2785,15:58:55 17/07/2785,2592,408,136
s01892-2785-07-18-00-52n.hea.csv,00:52:55 18/07/2785,08:56:55 18/07/2785,485,76,3261
s01900-2506-08-20-17-57n.hea.csv,17:57:24 20/08/2506,13:40:24 23/08/2506,4064,444,65
s01931-3027-08-14-01-22n.hea.csv,01:22:18 14/08/3027,12:28:18 15/08/3027,2107,236,118
s01931-3027-08-15-13-58n.hea.csv,13:58:00 15/08/3027,16:12:00 16/08/3027,1575,168,2314
s01932-3102-05-16-15-25n.hea.csv,15:25:21 16/05/3102,08:03:21 20/05/3102,5319,884,267
s01941-3293-08-12-17-48n.hea.csv,17:48:04 12/08/3293,10:59:04 20/08/3293,11112,1832,470
s01941-3293-08-20-12-33n.hea.csv,12:33:04 20/08/3293,11:00:04 21/08/3293,1348,220,11675
s01944-2567-05-23-22-46n.hea.csv,22:46:55 23/05/2567,13:07:55 26/05/2567,3742,500,99
s01944-2567-05-26-14-59n.hea.csv,14:59:55 26/05/2567,20:58:55 26/05/2567,360,52,3952
s01950-3274-06-27-15-04n.hea.csv,15:04:24 27/06/3274,09:52:24 01/07/3274,5449,908,-1492
s01950-3274-07-01-10-54n.hea.csv,10:54:24 01/07/3274,17:56:24 01/07/3274,423,72,4018
s01950-3274-07-01-18-59n.hea.csv,18:59:24 01/07/3274,22:27:24 01/07/3274,209,36,4503
s01950-3274-07-02-00-42n.hea.csv,00:42:24 02/07/3274,15:45:24 06/07/3274,6664,1092,4846
s01973-3287-03-12-14-08n.hea.csv,14:08:26 12/03/3287,11:37:26 15/03/3287,4170,696,155
s01973-3287-03-15-14-12n.hea.csv,14:12:26 15/03/3287,14:12:26 15/03/3287,1,4,4479
s01973-3287-03-15-21-55n.hea.csv,21:55:26 15/03/3287,12:53:26 17/03/3287,2339,380,4942
s02014-3140-03-29-12-07n.hea.csv,12:07:55 29/03/3140,05:15:55 02/04/3140,5349,668,6809
s02014-3140-04-02-14-41n.hea.csv,14:41:55 02/04/3140,15:13:55 02/04/3140,33,8,12723
s02049-2943-06-10-01-52n.hea.csv,01:52:30 10/06/2943,12:27:30 10/06/2943,636,76,52
s02049-2943-06-10-15-04n.hea.csv,15:04:30 10/06/2943,14:27:30 11/06/2943,1404,160,844
s02075-3399-10-11-11-24n.hea.csv,11:24:00 11/10/3399,09:49:00 17/10/3399,8546,964,9541
s02075-3399-10-17-08-50n.hea.csv,08:50:00 17/10/3399,09:49:00 17/10/3399,60,8,18027
s02148-3239-09-16-14-34n.hea.csv,14:34:47 16/09/3239,15:55:47 19/09/3239,4402,544,1311
s02148-3239-09-19-16-59n.hea.csv,16:59:47 19/09/3239,09:51:47 23/09/3239,5333,672,5776
s02148-3239-09-23-11-25n.hea.csv,11:25:47 23/09/3239,08:45:47 26/09/3239,4161,524,11202
s02148-3239-09-26-09-54n.hea.csv,09:54:47 26/09/3239,21:41:47 02/10/3239,9348,1176,15431
s02172-2970-09-24-18-15n.hea.csv,18:15:30 24/09/2970,18:15:30 24/09/2970,1,4,4364
s02172-2970-09-25-04-06n.hea.csv,04:06:30 25/09/2970,20:45:30 27/09/2970,3880,524,4955
s02185-3316-10-07-14-53n.hea.csv,14:53:32 07/10/3316,10:00:32 08/10/3316,1148,196,225
s02185-3316-10-08-12-17n.hea.csv,12:17:32 08/10/3316,12:30:32 11/10/3316,4334,708,1509
s02213-2650-12-08-10-40n.hea.csv,10:40:53 08/12/2650,13:03:53 18/12/2650,14544,2408,128
s02213-2650-12-18-15-28n.hea.csv,15:28:53 18/12/2650,04:28:53 19/12/2650,781,132,14816
s02224-2758-10-05-20-48n.hea.csv,20:48:50 05/10/2758,20:01:50 07/10/2758,2834,480,234790
s02229-3115-05-25-03-34n.hea.csv,03:34:27 25/05/3115,15:51:27 29/05/3115,6498,716,117
s02240-2677-08-29-18-49n.hea.csv,18:49:29 29/08/2677,11:41:29 05/09/2677,9653,1600,151099
s02251-3453-07-11-17-15n.hea.csv,17:15:01 11/07/3453,12:44:01 14/07/3453,4050,624,229
s02264-2918-04-11-20-16n.hea.csv,20:16:53 11/04/2918,15:11:53 13/04/2918,2576,252,-2795
s02264-2918-04-13-17-57n.hea.csv,17:57:53 13/04/2918,00:07:53 14/04/2918,371,40,-54
s02264-2918-04-14-04-48n.hea.csv,04:48:53 14/04/2918,18:48:53 15/04/2918,2281,232,597
s02265-3100-09-07-11-24n.hea.csv,11:24:00 07/09/3100,20:40:00 09/09/3100,3437,404,11923
s02280-2981-02-01-12-33n.hea.csv,12:33:59 01/02/2981,15:39:59 05/02/2981,5947,740,267446
s02280-2981-02-05-18-31n.hea.csv,18:31:59 05/02/2981,09:31:59 06/02/2981,901,116,273564
s02280-2981-02-06-09-48n.hea.csv,09:48:31 06/02/2981,18:20:31 13/02/2981,10593,1648,274481
s02280-2981-02-13-18-33n.hea.csv,18:33:12 13/02/2981,04:28:12 15/02/2981,2036,220,285086
s02280-2981-02-15-14-04n.hea.csv,14:04:11 15/02/2981,05:22:11 16/02/2981,919,100,287697
s02317-3258-05-02-19-54n.hea.csv,19:54:49 02/05/3258,18:10:49 04/05/3258,2777,352,59
s02317-3258-05-04-19-30n.hea.csv,19:30:49 04/05/3258,07:13:49 09/05/3258,6464,820,2915
s02332-3037-04-16-20-58n.hea.csv,20:58:01 16/04/3037,23:39:01 16/04/3037,162,32,-22
s02332-3037-04-17-02-28n.hea.csv,02:28:01 17/04/3037,14:38:01 19/04/3037,3611,652,308
s02340-2579-10-21-14-42n.hea.csv,14:42:08 21/10/2579,11:19:08 23/10/2579,2678,452,3166
s02340-2579-10-23-13-18n.hea.csv,13:18:08 23/10/2579,14:54:08 26/10/2579,4417,728,5962
s02361-3261-11-29-13-39n.hea.csv,13:39:01 29/11/3261,10:20:01 30/11/3261,1242,212,1651
s02362-2512-03-16-16-44n.hea.csv,16:44:53 16/03/2512,15:34:53 22/03/2512,8571,956,52
s02395-3284-02-24-16-02n.hea.csv,16:02:19 24/02/3284,09:16:19 28/02/3284,5355,896,293
s02397-3481-11-15-05-20n.hea.csv,05:20:03 15/11/3481,13:28:03 21/11/3481,9129,1636,45381
s02466-3336-02-22-14-51n.hea.csv,14:51:57 22/02/3336,13:50:57 26/02/3336,5700,948,331
s02479-3061-09-13-15-58n.hea.csv,15:58:29 13/09/3061,16:28:29 14/09/3061,1471,164,280
s02480-2734-10-30-18-41n.hea.csv,18:41:01 30/10/2734,10:09:01 01/11/2734,2369,372,349
s02488-3387-07-17-22-23n.hea.csv,22:23:32 17/07/3387,16:19:32 19/07/3387,2517,448,158
s02488-3387-07-19-18-07n.hea.csv,18:07:32 19/07/3387,15:58:32 02/08/3387,20032,3572,2782
s02492-3132-07-29-12-57n.hea.csv,12:57:00 29/07/3132,15:28:00 31/07/3132,3032,332,4264
s02498-3448-05-28-21-09n.hea.csv,21:09:16 28/05/3448,10:48:16 30/05/3448,2260,196,8794
s02514-3241-05-17-16-34n.hea.csv,16:34:23 17/05/3241,08:29:23 21/05/3241,5276,664,14359
s02514-3241-05-21-11-33n.hea.csv,11:33:23 21/05/3241,14:46:23 21/05/3241,194,24,19818
s02514-3241-05-21-15-52n.hea.csv,15:52:23 21/05/3241,00:39:23 26/05/3241,6288,768,20077
s02549-2766-03-19-11-09n.hea.csv,11:09:06 19/03/2766,13:12:06 20/03/2766,1564,168,-1740
s02549-2766-03-20-16-31n.hea.csv,16:31:06 20/03/2766,09:59:06 29/03/2766,12569,1416,22
s02561-2850-10-10-09-48n.hea.csv,09:48:33 10/10/2850,16:09:33 18/10/2850,11902,1464,44
s02561-2850-10-21-14-34n.hea.csv,14:34:44 21/10/2850,14:11:44 01/11/2850,15818,1764,16170
s02561-2850-11-01-15-44n.hea.csv,15:44:44 01/11/2850,13:18:44 03/11/2850,2735,312,32080
s02565-2970-02-08-03-18n.hea.csv,03:18:31 08/02/2970,18:35:31 08/02/2970,918,136,63
s02598-2591-03-08-10-43n.hea.csv,10:43:00 08/03/2591,14:46:00 10/03/2591,3124,460,1375
s02619-3219-10-03-11-51n.hea.csv,11:51:00 03/10/3219,19:59:00 04/10/3219,1929,296,163
s02664-3147-09-18-17-54n.hea.csv,17:54:00 18/09/3147,10:22:00 23/09/3147,6749,836,81276
s02700-3028-12-03-14-31n.hea.csv,14:31:15 03/12/3028,20:08:15 08/12/3028,7538,1080,-1
s02700-3028-12-08-23-12n.hea.csv,23:12:15 08/12/3028,00:58:15 09/12/3028,107,16,7720
s02700-3028-12-09-03-05n.hea.csv,03:05:15 09/12/3028,07:47:15 09/12/3028,283,44,7953
s02754-3036-02-06-10-41n.hea.csv,10:41:16 06/02/3036,20:36:16 10/02/3036,6356,632,1431
s02755-2581-09-19-21-11n.hea.csv,21:11:10 19/09/2581,15:15:10 21/09/2581,2525,416,132
s02755-2581-09-21-20-29n.hea.csv,20:29:10 21/09/2581,05:21:10 22/09/2581,533,92,2970
s02755-2581-09-22-06-26n.hea.csv,06:26:10 22/09/2581,20:07:10 24/09/2581,3702,620,3567
s02755-2581-09-24-21-31n.hea.csv,21:31:10 24/09/2581,14:51:10 25/09/2581,1041,172,7352
s02755-2581-09-25-16-22n.hea.csv,16:22:10 25/09/2581,02:50:10 28/09/2581,3509,580,8483
s02773-3275-10-11-11-25n.hea.csv,11:25:00 11/10/3275,16:31:00 13/10/3275,3187,396,447
s02787-3093-06-10-05-42n.hea.csv,05:42:43 10/06/3093,12:17:43 10/06/3093,396,44,64
s02787-3093-06-10-15-10n.hea.csv,15:10:43 10/06/3093,13:22:43 11/06/3093,1333,148,632
s02827-3500-09-22-00-02n.hea.csv,00:02:05 22/09/3500,14:01:05 25/09/3500,5160,928,51
s02827-3500-09-25-14-08n.hea.csv,14:08:09 25/09/3500,13:35:09 29/09/3500,5728,888,5217
s02827-3500-09-29-19-37n.hea.csv,19:37:09 29/09/3500,20:16:09 29/09/3500,40,8,11306
s02834-3221-07-09-23-42n.hea.csv,23:42:28 09/07/3221,10:48:28 11/07/3221,2107,236,149
s02834-3221-07-11-12-23n.hea.csv,12:23:28 11/07/3221,14:35:28 12/07/3221,1573,180,2350
s02834-3221-07-12-17-48n.hea.csv,17:48:28 12/07/3221,18:21:28 12/07/3221,34,4,4115
s02917-2812-06-26-17-40n.hea.csv,17:40:34 26/06/2812,18:25:34 26/06/2812,46,8,95
s02917-2812-06-26-19-48n.hea.csv,19:48:34 26/06/2812,08:57:34 27/06/2812,790,88,223
s03021-3297-09-03-18-35n.hea.csv,18:35:06 03/09/3297,15:42:06 05/09/3297,2708,208,2605
s03052-2786-08-29-14-41n.hea.csv,14:41:13 29/08/2786,20:02:13 29/08/2786,322,44,499519
s03052-2786-08-29-20-05n.hea.csv,20:05:18 29/08/2786,00:54:18 31/08/2786,1730,216,499843
s03097-2581-08-08-13-09n.hea.csv,13:09:12 08/08/2581,11:22:12 09/08/2581,1334,192,115
s03099-2514-06-27-17-56n.hea.csv,17:56:16 27/06/2514,17:37:16 28/06/2514,1422,224,61
s03133-3280-05-18-00-10n.hea.csv,00:10:29 18/05/3280,02:53:29 19/05/3280,1604,192,26041
s03138-3394-08-27-09-18n.hea.csv,09:18:00 27/08/3394,15:17:00 27/08/3394,360,40,63
s03138-3394-08-27-16-30n.hea.csv,16:30:00 27/08/3394,18:41:00 28/08/3394,1572,176,495
s03171-2691-12-13-23-06n.hea.csv,23:06:48 13/12/2691,14:48:48 14/12/2691,943,108,36
s03174-3057-05-07-16-02n.hea.csv,16:02:11 07/05/3057,01:08:11 10/05/3057,3427,384,1673
s03176-2720-04-22-14-19n.hea.csv,14:19:25 22/04/2720,19:42:25 24/04/2720,3204,324,3125
s03176-2720-04-24-19-48n.hea.csv,19:48:55 24/04/2720,13:34:55 26/04/2720,2507,276,6334
s03192-2596-11-15-13-38n.hea.csv,13:38:41 15/11/2596,15:58:41 16/11/2596,1581,196,144
s03214-3353-07-31-23-21n.hea.csv,23:21:27 31/07/3353,23:21:27 31/07/3353,1,4,-651
s03214-3353-08-01-14-29n.hea.csv,14:29:27 01/08/3353,21:14:27 03/08/3353,3286,592,257
s03214-3353-08-04-18-12n.hea.csv,18:12:27 04/08/3353,08:44:27 06/08/3353,2313,400,4800
s03214-3353-08-06-10-22n.hea.csv,10:22:27 06/08/3353,16:02:27 06/08/3353,341,64,7210
s03218-2788-09-23-14-56n.hea.csv,14:56:49 23/09/2788,14:17:49 26/09/2788,4282,712,281
